ID,Random_Forest,Gradient_Boosting,Linear_Regression,K-Nearest_Neighbors,XGBoost,SVR,ElasticNet
0,0.0006918684920789691,0.001570128165253973,0.0016764933350368945,0.0014053653598369072,0.0008666294335916529,0.0022103232355324826,0.0017042380186182765
1,0.0005305384903500831,0.0014562619561550869,0.0015933295561496098,0.00137132504997244,0.0008393544396499521,0.002123894270857608,0.0016199964760628962
2,0.0006087675751114826,0.0015099759234261374,0.00162238548294729,0.0014125407930451845,0.0009026777976591293,0.0022243605937441752,0.0016506506281957762
3,0.0005720310232626222,0.0014674555684353141,0.0015913461310991359,0.0013616515847102854,0.0008248959005394913,0.00209706181424051,0.0016007432323958428
4,0.0005426607002049018,0.0014011028527940832,0.0015096982312534659,0.001314354474239275,0.0008142966184496575,0.002089779111958693,0.001530627604962523

